filename,true_text,predicted_text,correct,char_count,segments_found
8yelx3b2-0.png,8yelx3b2,04elx3b2,False,8,8
905l4de-0.png,905l4de,q0sl4de,False,7,7
916r-0.png,916r,916r,True,4,4
92itgl-0.png,92itgl,92ltgl,False,6,6
92mhb-0.png,92mhb,92mhb,True,5,5
93tlh-0.png,93tlh,93tlli,False,5,6
94k7yft-0.png,94k7yft,94k7yft,True,7,7
95j98se-0.png,95j98se,95j98se,True,7,7
95ticg-0.png,95ticg,95ticg,True,6,6
96wm-0.png,96wm,96wm,True,4,4
97vl-0.png,97vl,gpul,False,4,4
982zt-0.png,982zt,982zt,True,5,5
989gqi-0.png,989gqi,g8ggq0,False,6,6
98en60a-0.png,98en60a,gesn6oa,False,7,7
98kt9if-0.png,98kt9if,9s4egzf,False,7,7
98zdn-0.png,98zdn,982dn,False,5,5
9a8w-0.png,9a8w,9a8w,True,4,4
9abo-0.png,9abo,9abo,True,4,4
9b84c7sq-0.png,9b84c7sq,9884c7jq,False,8,8
9bf9-0.png,9bf9,9j9,False,4,3
9cd1r-0.png,9cd1r,9cd1r,True,5,5
9d6a-0.png,9d6a,go6a,False,4,4
9e1e5t3-0.png,9e1e5t3,9e7e5t3,False,7,7
9ecqisn-0.png,9ecqisn,gecqisn,False,7,7
9eub-0.png,9eub,9eub,True,4,4
9h7ucby-0.png,9h7ucby,9h7iljy,False,7,7
9ic2560-0.png,9ic2560,9ic2560,True,7,7
9jne-0.png,9jne,9jne,True,4,4
9jr3bv6-0.png,9jr3bv6,gjl3bv6,False,7,7
9k0r3u89-0.png,9k0r3u89,9kor3u89,False,8,8
9ko8gb7-0.png,9ko8gb7,qko8gb7,False,7,7
9koflf-0.png,9koflf,gjoflf,False,6,6
9kt2e50-0.png,9kt2e50,9kt2e5o,False,7,7
9ky868f-0.png,9ky868f,9ky868f,True,7,7
9l7bkna-0.png,9l7bkna,9l7bknq,False,7,7
9lv56clg-0.png,9lv56clg,9ls56oex,False,8,8
9o9vjrf-0.png,9o9vjrf,9o9vjre,False,7,7
9odszww-0.png,9odszww,0dszwu,False,7,6
9pzd05-0.png,9pzd05,9pz005,False,6,6
9q8et-0.png,9q8et,9q8et,True,5,5
9q8x5jar-0.png,9q8x5jar,9q3x50gr,False,8,8
9roi-0.png,9roi,9rol,False,4,4
9roz-0.png,9roz,9roz,True,4,4
9snz6yol-0.png,9snz6yol,9snz6yol,True,8,8
9tjryy-0.png,9tjryy,7tjryy,False,6,6
9tml6-0.png,9tml6,gtml6,False,5,5
9uto8-0.png,9uto8,9uto8,True,5,5
9uvr0ib-0.png,9uvr0ib,9iryi,False,7,5
9vvf-0.png,9vvf,gvvf,False,4,4
9w2kf6-0.png,9w2kf6,9w2kf6,True,6,6
9w7u-0.png,9w7u,qw7u,False,4,4
9x4a-0.png,9x4a,gx4a,False,4,4
9xawh3yg-0.png,9xawh3yg,w3yq,False,8,4
9xrjkpv3-0.png,9xrjkpv3,9zr7kpv3,False,8,8
9y4j9qb5-0.png,9y4j9qb5,9y4j9qb5,True,8,8
9ylh81c3-0.png,9ylh81c3,9y4w,False,8,4
a05d1v-0.png,a05d1v,205d1v,False,6,6
a078ls-0.png,a078ls,a078ls,True,6,6
a09mmm-0.png,a09mmm,a09mmm,True,6,6
a0p3v7-0.png,a0p3v7,2oqgv7,False,6,6
a0sp1ytr-0.png,a0sp1ytr,a0sp1ytr,True,8,8
a0vz-0.png,a0vz,a0vz,True,4,4
a3am-0.png,a3am,g3gm,False,4,4
a3lb-0.png,a3lb,a3lb,True,4,4
a4eer5-0.png,a4eer5,a4eer5,True,6,6
a6d6ejh-0.png,a6d6ejh,a6d6cjh,False,7,7
a7boq-0.png,a7boq,a7b0q,False,5,5
a7hna-0.png,a7hna,a7hna,True,5,5
a7nft-0.png,a7nft,a7ntt,False,5,5
a9wr-0.png,a9wr,a9wa,False,4,4
ab3t-0.png,ab3t,ab3t,True,4,4
abkn-0.png,abkn,aekn,False,4,4
ac0k2ac-0.png,ac0k2ac,ac0k2ac,True,7,7
acukt0vo-0.png,acukt0vo,acyktovo,False,8,8
adjw-0.png,adjw,adjw,True,4,4
aettyxdl-0.png,aettyxdl,oeytykdl,False,8,8
aeylheco-0.png,aeylheco,aeylheh,False,8,7
af5tfh-0.png,af5tfh,af5tfh,True,6,6
affv2-0.png,affv2,affv2,True,5,5
ag2hnuw4-0.png,ag2hnuw4,ae28nuwv,False,8,8
ah9z-0.png,ah9z,ah9z,True,4,4
ahmw48r0-0.png,ahmw48r0,dmwm,False,8,4
ahpho-0.png,ahpho,rtkptk0,False,5,7
ai6j7gu-0.png,ai6j7gu,ai6i7gu,False,7,7
airp-0.png,airp,axapuu,False,4,6
aiu0q3n5-0.png,aiu0q3n5,aiu0q3n5,True,8,8
aiwh-0.png,aiwh,azwr,False,4,4
aj0w0o-0.png,aj0w0o,alowoo,False,6,6
ajej-0.png,ajej,ajej,True,4,4
ajst-0.png,ajst,ajsl,False,4,4
akc39-0.png,akc39,aac39,False,5,5
akf8ol-0.png,akf8ol,al4f8ol,False,6,7
al0n8u7a-0.png,al0n8u7a,al0n8u1a,False,8,8
al5oidta-0.png,al5oidta,al5oidta,True,8,8
al9teh-0.png,al9teh,al9teh,True,6,6
alj0qd-0.png,alj0qd,alj0qd,True,6,6
am1jamnx-0.png,am1jamnx,an27iljannx,False,8,11
am3zutsp-0.png,am3zutsp,am3zutsp,True,8,8
ambcqo-0.png,ambcqo,ambcqo,True,6,6
angpr-0.png,angpr,angpr,True,5,5
aogwhj3y-0.png,aogwhj3y,aogwhj3y,True,8,8
aotaaj-0.png,aotaaj,aotaaj,True,6,6
aova-0.png,aova,oovo,False,4,4
ap7v1co5-0.png,ap7v1co5,ap7v7co5,False,8,8
apf9kx-0.png,apf9kx,aecarux,False,6,7
apl94-0.png,apl94,apj94,False,5,5
aqq8-0.png,aqq8,tqqa,False,4,4
asdrpxpf-0.png,asdrpxpf,8edrphpf,False,8,8
ati99er-0.png,ati99er,afi99er,False,7,7
atwip0-0.png,atwip0,atwlp0,False,6,6
aumb-0.png,aumb,3he,False,4,3
aup1v-0.png,aup1v,aup1v,True,5,5
awsb9h-0.png,awsb9h,awsb98,False,6,6
axiy-0.png,axiy,ax1y,False,4,4
aybws-0.png,aybws,aybws,True,5,5
azcl8sm-0.png,azcl8sm,azcl8s5m,False,7,8
b10cjyh5-0.png,b10cjyh5,blocjyh5,False,8,8
b30srp-0.png,b30srp,83osrp,False,6,6
b359qg64-0.png,b359qg64,b359qg64,True,8,8
b37if3k-0.png,b37if3k,837if3k,False,7,7
b3okru3-0.png,b3okru3,b3okru3,True,7,7
b45vlav3-0.png,b45vlav3,b4sv1av3,False,8,8
b4bo0u-0.png,b4bo0u,b4b0ou,False,6,6
b4dmm-0.png,b4dmm,e44mv,False,5,5
b4gvghd-0.png,b4gvghd,b4gugh0,False,7,7
b842ks-0.png,b842ks,bq42ks,False,6,6
b9opk-0.png,b9opk,b9opk,True,5,5
bayvlbf-0.png,bayvlbf,do0ylbf,False,7,7
bc8nk-0.png,bc8nk,8c8nk,False,5,5
be1nxzo-0.png,be1nxzo,2l3lnhz2,False,7,8
be5bvz-0.png,be5bvz,be5bvz,True,6,6
berxkmm-0.png,berxkmm,berxkmm,True,7,7
bf90d36-0.png,bf90d36,bfqc086,False,7,7
bg2l-0.png,bg2l,bg2l,True,4,4
bgre1-0.png,bgre1,b9fel,False,5,5
bh8fm4-0.png,bh8fm4,bli8brn4l,False,6,9
bi4tclt-0.png,bi4tclt,ll1tcll,False,7,7
bilfoyvf-0.png,bilfoyvf,w8lf0yuq,False,8,8
bkgkg-0.png,bkgkg,bkekg,False,5,5
bksz4-0.png,bksz4,bksz4,True,5,5
ble2-0.png,ble2,ele2,False,4,4
bms2xok-0.png,bms2xok,bms2xck,False,7,7
bof0-0.png,bof0,boe0,False,4,4
borm8q-0.png,borm8q,b0rm8q,False,6,6
botts4p-0.png,botts4p,botts4p,True,7,7
bpc5hioe-0.png,bpc5hioe,bpc5tlioe,False,8,9
bpqy-0.png,bpqy,bpqy,True,4,4
br70-0.png,br70,bn0,False,4,3
bs8pvh-0.png,bs8pvh,8s8pvh,False,6,6
bsmh-0.png,bsmh,bsmh,True,4,4
btzh-0.png,btzh,8tzh,False,4,4
bwkx-0.png,bwkx,bwkx,True,4,4
by0nq5-0.png,by0nq5,6yqqq5,False,6,6
bzb9o8f7-0.png,bzb9o8f7,8z89o8f7,False,8,8
bzx-0.png,bzx,bzx,True,3,3
c0u7m-0.png,c0u7m,c0v7m,False,5,5
c1dq8-0.png,c1dq8,c1dq8,True,5,5
c1ja0-0.png,c1ja0,c1ja0,True,5,5
c3mh-0.png,c3mh,c3mh,True,4,4
c56kq-0.png,c56kq,c56kq,True,5,5
c5lbod-0.png,c5lbod,05lb0d,False,6,6
c61s-0.png,c61s,c615,False,4,4
c8egw6f-0.png,c8egw6f,08egw6f,False,7,7
c8llpq3q-0.png,c8llpq3q,c8llpoaq,False,8,8
c9azl-0.png,c9azl,c9a2l,False,5,5
cb0zfw-0.png,cb0zfw,c80zfw,False,6,6
cc8am3d-0.png,cc8am3d,cc8am3d,True,7,7
ccd2k-0.png,ccd2k,ccd2ll,False,5,6
ccmk-0.png,ccmk,ccmk,True,4,4
ccphknh-0.png,ccphknh,ccphknh,True,7,7
cczqr7m-0.png,cczqr7m,cczqw7m,False,7,7
cd2h9-0.png,cd2h9,cd2hq,False,5,5
cd7zah-0.png,cd7zah,cd7zah,True,6,6
cdavw-0.png,cdavw,cdavw,True,5,5
cdlw-0.png,cdlw,ldlw,False,4,4
cell0l6c-0.png,cell0l6c,cellol6c,False,8,8
cezc6r9-0.png,cezc6r9,cezc6r9,True,7,7
cfqgi-0.png,cfqgi,cfq6l,False,5,5
cg16-0.png,cg16,cg16,True,4,4
chle6v3-0.png,chle6v3,ct4le6v3,False,7,8
chs2l-0.png,chs2l,chi2i,False,5,5
ci2yg-0.png,ci2yg,clpug,False,5,5
ci82-0.png,ci82,ci82,True,4,4
ck2pg9-0.png,ck2pg9,ck2pg9,True,6,6
ckowcc3w-0.png,ckowcc3w,ckowcciw,False,8,8
ckxl-0.png,ckxl,ckxl,True,4,4
clc43-0.png,clc43,clc43,True,5,5
cle3tm-0.png,cle3tm,ccs3tm,False,6,6
clivi-0.png,clivi,alivi,False,5,5
cllxax-0.png,cllxax,cllxax,True,6,6
clsev-0.png,clsev,chee,False,5,4
clzjhlz-0.png,clzjhlz,clzljl1lz,False,7,9
cnm7d0b-0.png,cnm7d0b,cnm7z0b,False,7,7
cnr0n-0.png,cnr0n,cnron,False,5,5
co6pmuf-0.png,co6pmuf,co6pmuf,True,7,7
cpkb0lun-0.png,cpkb0lun,cpkbolun,False,8,8
cpuanl-0.png,cpuanl,cpuanl,True,6,6
cq4xj-0.png,cq4xj,cqy1j,False,5,5
ctwvndf2-0.png,ctwvndf2,ggwvndf2,False,8,8
ctyged6-0.png,ctyged6,ct4ged6,False,7,7
cukg-0.png,cukg,cukg,True,4,4
cuygj9-0.png,cuygj9,cu76j1,False,6,6
cvlz-0.png,cvlz,cvlx,False,4,4
cvrclgjk-0.png,cvrclgjk,cvrclgjk,True,8,8
cwtje-0.png,cwtje,2h16,False,5,4
cwwtxxdn-0.png,cwwtxxdn,cwwtxx0n,False,8,8
cxttv-0.png,cxttv,cxttv,True,5,5
cy02lz06-0.png,cy02lz06,cyozlzo6,False,8,8
czffkx6k-0.png,czffkx6k,czffkx6k,True,8,8
d0ughk-0.png,d0ughk,douchk,False,6,6
d17ywl-0.png,d17ywl,011ywl,False,6,6
d1p4-0.png,d1p4,d1n4,False,4,4
d3badth-0.png,d3badth,d3badxh,False,7,7
d4ag-0.png,d4ag,d4ag,True,4,4
d4ls-0.png,d4ls,d4ls,True,4,4
d5xs9bnn-0.png,d5xs9bnn,d5xs9bnn,True,8,8
d5y0-0.png,d5y0,05v0,False,4,4
d6jceo-0.png,d6jceo,dfjllo,False,6,6
d6llogll-0.png,d6llogll,d6llogll,True,8,8
d7tnt-0.png,d7tnt,d7tnt,True,5,5
d9bb-0.png,d9bb,d9bb,True,4,4
d9dpyu-0.png,d9dpyu,d9dpyu,True,6,6
dbhfyd-0.png,dbhfyd,oawi1o,False,6,6
dbj0x5-0.png,dbj0x5,dbjo1y5,False,6,7
dbs1ca45-0.png,dbs1ca45,o8s1ca45,False,8,8
ddq99w-0.png,ddq99w,ddq99w,True,6,6
dew2un6t-0.png,dew2un6t,dew2un6t,True,8,8
df4i-0.png,df4i,dvf4i,False,4,5
dfzr1-0.png,dfzr1,dfzr1,True,5,5
dhgx-0.png,dhgx,dksx,False,4,4
dhol0-0.png,dhol0,dfi1ol0,False,5,7
difuege-0.png,difuege,difuege,True,7,7
diisew16-0.png,diisew16,d1ise5w16,False,8,9
djvh-0.png,djvh,djvh,True,4,4
dkpffz3i-0.png,dkpffz3i,dkprtz3l,False,8,8
dl32zbu-0.png,dl32zbu,df3zzbu,False,7,7
dl8w71-0.png,dl8w71,8l8w7l,False,6,6
dlsvh5cr-0.png,dlsvh5cr,dlsvh5cr,True,8,8
dlu4-0.png,dlu4,dlu4,True,4,4
dm6ocdl-0.png,dm6ocdl,dm60cdl,False,7,7
dmvd-0.png,dmvd,dmvd,True,4,4
dnhr6-0.png,dnhr6,bnhr6,False,5,5
dnstkc6-0.png,dnstkc6,dnstkc6,True,7,7
do05fv7a-0.png,do05fv7a,d0o5fv7a,False,8,8
dogbl-0.png,dogbl,dogbl,True,5,5
dooeac1-0.png,dooeac1,dooeac1,True,7,7
dp8vc-0.png,dp8vc,dp8vc,True,5,5
dpsf5sd-0.png,dpsf5sd,dpsf5sd,True,7,7
dqd8-0.png,dqd8,dqd8,True,4,4
dr1f-0.png,dr1f,dr1f,True,4,4
dsgzv-0.png,dsgzv,ds62v,False,5,5
dstb9ae-0.png,dstb9ae,0stb9ae,False,7,7
dt1mwp-0.png,dt1mwp,dt1rt1wp,False,6,8
dxyz-0.png,dxyz,0xyz,False,4,4
dydqsftd-0.png,dydqsftd,dydqsftd,True,8,8
dyfbv-0.png,dyfbv,d2yfbv,False,5,6
dzc50dkp-0.png,dzc50dkp,o2csookp,False,8,8
dzjzg-0.png,dzjzg,dnjzg,False,5,5
e00bl0u-0.png,e00bl0u,e00bl0u,True,7,7
e00wlndt-0.png,e00wlndt,e00wlndt,True,8,8
e2yb5pxs-0.png,e2yb5pxs,e20o5885,False,8,8
e3zwtu-0.png,e3zwtu,e3zwtu,True,6,6
e6n2vwe-0.png,e6n2vwe,e6n2uwe,False,7,7
e6pbcz1k-0.png,e6pbcz1k,e6pbcz1k,True,8,8
e6ty48q-0.png,e6ty48q,e6ty48q,True,7,7
e72avg8-0.png,e72avg8,e72avc8,False,7,7
e7r7op0-0.png,e7r7op0,51ryo2o,False,7,7
e8diuj9-0.png,e8diuj9,e8diuig,False,7,7
e9gjyd6l-0.png,e9gjyd6l,e9gjy06l,False,8,8
e9ho-0.png,e9ho,eqhq,False,4,4
eapsj-0.png,eapsj,eapir,False,5,5
eaqhlka4-0.png,eaqhlka4,eaql1lka4,False,8,9
ecvjeott-0.png,ecvjeott,ecvieott,False,8,8
eeaveky-0.png,eeaveky,eeavext,False,7,7
efzjeuuy-0.png,efzjeuuy,efzjeuuy,True,8,8
ehk38u-0.png,ehk38u,orkssu,False,6,6
ehnskhzj-0.png,ehnskhzj,ehqs1l1lz1,False,8,10
ejpc940k-0.png,ejpc940k,tjdcqu0k,False,8,8
ek0ky-0.png,ek0ky,ek0kv,False,5,5
elavx3-0.png,elavx3,elavx3,True,6,6
emvs-0.png,emvs,cmvs,False,4,4
eoivh-0.png,eoivh,loijh,False,5,5
eq94jj-0.png,eq94jj,eq94jj,True,6,6
eq9vn3-0.png,eq9vn3,eq9vn3,True,6,6
eqenl-0.png,eqenl,eqenl,True,5,5
eqyl-0.png,eqyl,eqyl,True,4,4
ermoo4-0.png,ermoo4,etlnoo4,False,6,7
es1kt-0.png,es1kt,e51x1,False,5,5
esay1v9-0.png,esay1v9,esay1vq,False,7,7
essl-0.png,essl,essl,True,4,4
etfjev-0.png,etfjev,etfjev,True,6,6
euup-0.png,euup,euup,True,4,4
evk9e1aa-0.png,evk9e1aa,evk9e12a,False,8,8
ew2ll-0.png,ew2ll,cw2ll,False,5,5
ewikf-0.png,ewikf,ewikf,True,5,5
ex2xa-0.png,ex2xa,2x2xa,False,5,5
exig-0.png,exig,exig,True,4,4
exz3r1y4-0.png,exz3r1y4,exz3r1y4,True,8,8
exz3zl-0.png,exz3zl,exz3zl,True,6,6
ey72-0.png,ey72,ey72,True,4,4
eyk2zn9l-0.png,eyk2zn9l,eyk2zn4l,False,8,8
eyqul0-0.png,eyqul0,eyqul0,True,6,6
ez5h-0.png,ez5h,ez5h,True,4,4
eznvbmw-0.png,eznvbmw,eznvbmw,True,7,7
f149-0.png,f149,f149,True,4,4
f18eic-0.png,f18eic,fl8elc,False,6,6
f1h0-0.png,f1h0,f1h0,True,4,4
f1r4t-0.png,f1r4t,f1r4t,True,5,5
f2dmz-0.png,f2dmz,f20mz,False,5,5
f3m80-0.png,f3m80,f3m8o,False,5,5
f40duv-0.png,f40duv,f40dllv,False,6,7
f48b3-0.png,f48b3,f58b5,False,5,5
f48o-0.png,f48o,f48o,True,4,4
f49sgark-0.png,f49sgark,f49s8ark,False,8,8
f5e9-0.png,f5e9,fseg,False,4,4
f5rf7a9-0.png,f5rf7a9,ksmvl2al9,False,7,9
f6554-0.png,f6554,f6554,True,5,5
f68xqlqk-0.png,f68xqlqk,f68xqlqk,True,8,8
f73kv-0.png,f73kv,f73kv,True,5,5
f95n2fh-0.png,f95n2fh,f95n2fh,True,7,7
f9e4h7-0.png,f9e4h7,f8e4h7,False,6,6
fazgm-0.png,fazgm,fangm,False,5,5
fd1cwfhl-0.png,fd1cwfhl,q261slq5l,False,8,9
fdb0-0.png,fdb0,fe8o,False,4,4
ff9w4m3-0.png,ff9w4m3,ff9htlnl3,False,7,9
ffeuj49-0.png,ffeuj49,qfeq3qq,False,7,7
ffzhl-0.png,ffzhl,ffzfhl,False,5,6
fgww-0.png,fgww,fgww,True,4,4
fhjk-0.png,fhjk,fhjk,True,4,4
fkcd6c-0.png,fkcd6c,fkcd6c,True,6,6
fkzdxrta-0.png,fkzdxrta,ikzdxrla,False,8,8
fl725xft-0.png,fl725xft,rh725xrt,False,8,8
fmxc-0.png,fmxc,qqnw,False,4,4
fna1yfad-0.png,fna1yfad,fna1yfad,True,8,8
fnbe5l-0.png,fnbe5l,fllesl,False,6,6
fni3o-0.png,fni3o,fni3o,True,5,5
fnszj-0.png,fnszj,fqszj,False,5,5
fojc5-0.png,fojc5,fojc5,True,5,5
fooaly-0.png,fooaly,fooaly,True,6,6
fp3l8gy-0.png,fp3l8gy,fp3l8ey,False,7,7
frf4-0.png,frf4,frf4,True,4,4
frg4r-0.png,frg4r,frg4r,True,5,5
fuk189-0.png,fuk189,fuk184,False,6,6
fukr6x06-0.png,fukr6x06,fukr6x06,True,8,8
fw652-0.png,fw652,fw652,True,5,5
fx8w6-0.png,fx8w6,fx8tf16,False,5,7
fxakx8-0.png,fxakx8,fxakx8,True,6,6
fxb3wssu-0.png,fxb3wssu,fxb3wssu,True,8,8
fxy5kcx-0.png,fxy5kcx,fxy57kcx,False,7,8
fygzfbbv-0.png,fygzfbbv,fygzf8bv,False,8,8
fyhq8-0.png,fyhq8,fyhq9,False,5,5
fyqrwuqw-0.png,fyqrwuqw,fyqrwuqw,True,8,8
fzgwqo-0.png,fzgwqo,fzgwq0,False,6,6
fzr6zx-0.png,fzr6zx,fzr62x,False,6,6
g0atmsxc-0.png,g0atmsxc,goatmsxo,False,8,8
g0lfj-0.png,g0lfj,8olfj,False,5,5
g0ml0-0.png,g0ml0,g0ml0,True,5,5
g0y30-0.png,g0y30,q0u30,False,5,5
g1qy8-0.png,g1qy8,gzqy8,False,5,5
g1sj8c-0.png,g1sj8c,g1uj8c,False,6,6
g1zxvopk-0.png,g1zxvopk,g1zxvopk,True,8,8
g2d389y-0.png,g2d389y,g2d282,False,7,6
g399jxe2-0.png,g399jxe2,g3gdxe2,False,8,7
g3eoac0n-0.png,g3eoac0n,g3eoac0n,True,8,8
g4pu-0.png,g4pu,g4pu,True,4,4
g50tnn-0.png,g50tnn,g50tnn,True,6,6
g9lyglwj-0.png,g9lyglwj,e9lyelwj,False,8,8
gatwbcv-0.png,gatwbcv,gatwbcv,True,7,7
gaux8s-0.png,gaux8s,gaux8s,True,6,6
gbm3k-0.png,gbm3k,gbm3k,True,5,5
gbypds-0.png,gbypds,gbypds,True,6,6
gc95-0.png,gc95,9c95,False,4,4
gczrlsen-0.png,gczrlsen,gczrlsen,True,8,8
gdg7h-0.png,gdg7h,gdg7h,True,5,5
gdhkyad-0.png,gdhkyad,g0hhya8,False,7,7
gdqlmdlp-0.png,gdqlmdlp,gdqlmdlp,True,8,8
ge5tdvi-0.png,ge5tdvi,aestdvi,False,7,7
gh2l0y-0.png,gh2l0y,gh2l0y,True,6,6
ghdb-0.png,ghdb,glldb,False,4,5
ghellnvl-0.png,ghellnvl,gt1ellnvl,False,8,9
gj8s-0.png,gj8s,4jqs,False,4,4
gjj6pj-0.png,gjj6pj,clnd,False,6,4
gk9zgds-0.png,gk9zgds,gkgzg0s,False,7,7
glsq6wv-0.png,glsq6wv,glsq6wv,True,7,7
gm5klt6-0.png,gm5klt6,gm5klt6,True,7,7
gmlevzei-0.png,gmlevzei,gmlevzel,False,8,8
gmqv9-0.png,gmqv9,gmqv9,True,5,5
go2lwcm-0.png,go2lwcm,go2lwcn,False,7,7
godllyl-0.png,godllyl,godlllyl,False,7,8
gq9od-0.png,gq9od,gq9od,True,5,5
gqbmo-0.png,gqbmo,jgbme,False,5,5
gqyue2-0.png,gqyue2,gqyue2,True,6,6
gr8ac-0.png,gr8ac,6r8rc,False,5,5
guvl-0.png,guvl,guvl,True,4,4
gw3l-0.png,gw3l,6w3l,False,4,4
gwbjep-0.png,gwbjep,gwbjep,True,6,6
gxlhdi-0.png,gxlhdi,9xlhdi,False,6,6
gyhk2kgp-0.png,gyhk2kgp,eyhk2k8p,False,8,8
gzwi3-0.png,gzwi3,gzwl3,False,5,5
h00u-0.png,h00u,h004,False,4,4
h08pn-0.png,h08pn,h08pn,True,5,5
h0n14-0.png,h0n14,h0n74,False,5,5
h1ytmt-0.png,h1ytmt,li1jlytri1ri1t,False,6,14
h2vr7-0.png,h2vr7,h2vr7,True,5,5
h4f77tdw-0.png,h4f77tdw,hlsf71rtpn,False,8,10
h4titb0-0.png,h4titb0,h4t1tb0,False,7,7
h50769lw-0.png,h50769lw,h5o769lw,False,8,8
h6dtd-0.png,h6dtd,n6d6d,False,5,5
h6o7n-0.png,h6o7n,h601n,False,5,5
h7f9-0.png,h7f9,h7f9,True,4,4
h8tg-0.png,h8tg,h8tg,True,4,4
hagreh-0.png,hagreh,hagreh,True,6,6
ham46lpd-0.png,ham46lpd,ham46lpd,True,8,8
haps2-0.png,haps2,hapa2,False,5,5
hb5fz-0.png,hb5fz,hbsf2,False,5,5
hbll9-0.png,hbll9,hbl19,False,5,5
hc5rx39-0.png,hc5rx39,hcsrx3g,False,7,7
hc8jk3-0.png,hc8jk3,1t6jk3,False,6,6
hclv7-0.png,hclv7,licly7,False,5,6
hcwgu-0.png,hcwgu,hl7wgu,False,5,6
he7grud-0.png,he7grud,he7grup,False,7,7
hetibp-0.png,hetibp,hetibp,True,6,6
hibi-0.png,hibi,l1il1i,False,4,6
hj5ms-0.png,hj5ms,hj5ms,True,5,5
hkmy29-0.png,hkmy29,hkmy29,True,6,6
hl79-0.png,hl79,h39,False,4,3
hljv6-0.png,hljv6,h2ivo,False,5,5
hm5osaq-0.png,hm5osaq,hmsownz,False,7,7
hnns4-0.png,hnns4,hnns4,True,5,5
ho6v2tsw-0.png,ho6v2tsw,hg6u2tsw,False,8,8
hptym6-0.png,hptym6,wptys6,False,6,6
hqo6slvr-0.png,hqo6slvr,hql6slvr,False,8,8
hrdksy8-0.png,hrdksy8,hrdksy8,True,7,7
hsb1tie-0.png,hsb1tie,llsb1tie,False,7,8
hsnd7h7-0.png,hsnd7h7,hs4d7hql,False,7,8
huifd-0.png,huifd,hvlfd,False,5,5
hvch2er7-0.png,hvch2er7,hucheerq,False,8,8
hvgp-0.png,hvgp,hvgp,True,4,4
hvj6wg-0.png,hvj6wg,nvzlmg,False,6,6
hvk6-0.png,hvk6,hvke,False,4,4
hw6ta6-0.png,hw6ta6,hw6ta6,True,6,6
hwev766-0.png,hwev766,hwev766,True,7,7
hxtahp3-0.png,hxtahp3,hxtahp3,True,7,7
hy850xkl-0.png,hy850xkl,hy850xkl,True,8,8
hyj870q-0.png,hyj870q,hyj870q,True,7,7
hynvxdz-0.png,hynvxdz,hynvxwz,False,7,7
hyp3tvwt-0.png,hyp3tvwt,hyp3tvwt,True,8,8
i1lkkg-0.png,i1lkkg,iiltt6,False,6,6
i3ijtc-0.png,i3ijtc,i3ijtc,True,6,6
i3jpjs-0.png,i3jpjs,i3jpz5s,False,6,7
i3reuje-0.png,i3reuje,zsreilke,False,7,8
i5aa1-0.png,i5aa1,l5ii1,False,5,5
i5kd0omr-0.png,i5kd0omr,iskd00mf,False,8,8
i7hqc7-0.png,i7hqc7,i7hqc7,True,6,6
i9dhn60-0.png,i9dhn60,l9dhn6o,False,7,7
i9n9a-0.png,i9n9a,19n9a,False,5,5
ib7372l-0.png,ib7372l,lb7j12l,False,7,7
ibkmxh-0.png,ibkmxh,ibkmxh,True,6,6
iebwyn-0.png,iebwyn,iobwyn,False,6,6
igefs-0.png,igefs,igefs,True,5,5
ighh4lc-0.png,ighh4lc,ighh4lc,True,7,7
igmy-0.png,igmy,5l9my,False,4,5
igvz5gc6-0.png,igvz5gc6,1gvz5gc6,False,8,8
ih616-0.png,ih616,it1616,False,5,6
il680q15-0.png,il680q15,ice8ozh6,False,8,8
ilmlq-0.png,ilmlq,ilmlq,True,5,5
ilq9a-0.png,ilq9a,ilq9a,True,5,5
ilw0sni-0.png,ilw0sni,ilwosn,False,7,6
imetse6c-0.png,imetse6c,imetseec,False,8,8
imike663-0.png,imike663,lqllf663,False,8,8
iml4loq-0.png,iml4loq,iml4lo4,False,7,7
inb7g-0.png,inb7g,inb7g,True,5,5
infph-0.png,infph,lnfph,False,5,5
inrjbf6-0.png,inrjbf6,lnrjbf6,False,7,7
io8w8-0.png,io8w8,i08w8,False,5,5
ipavuik-0.png,ipavuik,ipavuik,True,7,7
ipqyqd-0.png,ipqyqd,ipqyqd,True,6,6
iq0bjxdg-0.png,iq0bjxdg,iq0bjxdg,True,8,8
iq1t40-0.png,iq1t40,lq7yk0,False,6,6
iqawpl-0.png,iqawpl,iqawpl,True,6,6
irl9u9xz-0.png,irl9u9xz,irl9u9xz,True,8,8
iskg4-0.png,iskg4,iskg4,True,5,5
isvu-0.png,isvu,b4,False,4,2
it99jw8-0.png,it99jw8,it99jw8,True,7,7
iu0q5-0.png,iu0q5,iqli0q5,False,5,7
iuei9-0.png,iuei9,iuei9,True,5,5
ivkgbwc-0.png,ivkgbwc,iykg0mc,False,7,7
iw8j-0.png,iw8j,iw8j,True,4,4
iwbeu-0.png,iwbeu,1wbeu,False,5,5
iwpf9p-0.png,iwpf9p,lwpf9p,False,6,6
j1er1x92-0.png,j1er1x92,j7er7xg2,False,8,8
j1o6yr9-0.png,j1o6yr9,j1o6yr9,True,7,7
j227gma8-0.png,j227gma8,mmn,False,8,3
j6g1a0gw-0.png,j6g1a0gw,j661a06w,False,8,8
j6gc2u3-0.png,j6gc2u3,j69c2u3,False,7,7
j6q0mhv-0.png,j6q0mhv,j6q0rv1t1v,False,7,10
