filename,expected,predicted,correct,char_matches,total_chars
916r-0.png,916r,916r,True,4,4
92itgl-0.png,92itgl,92itgl,True,6,6
92mhb-0.png,92mhb,32mhb,False,4,5
93tlh-0.png,93tlh,93tldi,False,4,5
94k7yft-0.png,94k7yft,94k7yft,True,7,7
95j98se-0.png,95j98se,95j98se,True,7,7
95ticg-0.png,95ticg,95ticg,True,6,6
96wm-0.png,96wm,96wm,True,4,4
97vl-0.png,97vl,9pul,False,2,4
982zt-0.png,982zt,982zt,True,5,5
989gqi-0.png,989gqi,0e0gqi,False,3,6
98en60a-0.png,98en60a,8een6oa,False,4,7
98kt9if-0.png,98kt9if,o8kto2f,False,4,7
98zdn-0.png,98zdn,982dn,False,4,5
9a8w-0.png,9a8w,9a8w,True,4,4
9abo-0.png,9abo,9abo,True,4,4
9b84c7sq-0.png,9b84c7sq,8a8y07jq,False,3,8
9bf9-0.png,9bf9,9v9,False,1,4
9cd1r-0.png,9cd1r,9cu1r,False,4,5
9d6a-0.png,9d6a,9d6a,True,4,4
9e1e5t3-0.png,9e1e5t3,9e7e5t3,False,6,7
9ecqisn-0.png,9ecqisn,gecqi8n,False,5,7
9eub-0.png,9eub,9eub,True,4,4
9h7ucby-0.png,9h7ucby,9h7eidy,False,4,7
9ic2560-0.png,9ic2560,9ic2560,True,7,7
9jne-0.png,9jne,9jne,True,4,4
9jr3bv6-0.png,9jr3bv6,9jrabv6,False,6,7
9k0r3u89-0.png,9k0r3u89,9k0r3u89,True,8,8
9ko8gb7-0.png,9ko8gb7,qko8gb7,False,6,7
9koflf-0.png,9koflf,9hoflf,False,5,6
9kt2e50-0.png,9kt2e50,9kt2e50,True,7,7
9ky868f-0.png,9ky868f,9ky868f,True,7,7
9l7bkna-0.png,9l7bkna,9p7bknq,False,5,7
9lv56clg-0.png,9lv56clg,dl756otz,False,3,8
9o9vjrf-0.png,9o9vjrf,9o9vjrb,False,6,7
9odszww-0.png,9odszww,0dszwm,False,0,7
9pzd05-0.png,9pzd05,9pz005,False,5,6
9q8et-0.png,9q8et,9q8et,True,5,5
9q8x5jar-0.png,9q8x5jar,9a2z68gg,False,1,8
9roi-0.png,9roi,9rol,False,3,4
9roz-0.png,9roz,9roz,True,4,4
9snz6yol-0.png,9snz6yol,9snz6yol,True,8,8
9tjryy-0.png,9tjryy,7tjryy,False,5,6
9tml6-0.png,9tml6,9tml6,True,5,5
9uto8-0.png,9uto8,9uto8,True,5,5
9uvr0ib-0.png,9uvr0ib,9zrqb,False,1,7
9vvf-0.png,9vvf,gvvf,False,3,4
9w2kf6-0.png,9w2kf6,9w2ks6,False,5,6
9w7u-0.png,9w7u,qw7u,False,3,4
9x4a-0.png,9x4a,8x4a,False,3,4
9xawh3yg-0.png,9xawh3yg,w3yq,False,0,8
9xrjkpv3-0.png,9xrjkpv3,4rr1kpv3,False,5,8
9y4j9qb5-0.png,9y4j9qb5,944j9qb5,False,7,8
9ylh81c3-0.png,9ylh81c3,9yhh,False,3,8
a05d1v-0.png,a05d1v,a05d1v,True,6,6
a078ls-0.png,a078ls,a0784s,False,5,6
a09mmm-0.png,a09mmm,a0gmmm,False,5,6
a0p3v7-0.png,a0p3v7,aoq3v1,False,3,6
a0sp1ytr-0.png,a0sp1ytr,a0sp1ytr,True,8,8
a0vz-0.png,a0vz,a0vz,True,4,4
a3am-0.png,a3am,g3gm,False,2,4
a3lb-0.png,a3lb,a3lb,True,4,4
a4eer5-0.png,a4eer5,a4eer5,True,6,6
a6d6ejh-0.png,a6d6ejh,a6d6ejk,False,6,7
a7boq-0.png,a7boq,a7b0q,False,4,5
a7hna-0.png,a7hna,o7hnd,False,3,5
a7nft-0.png,a7nft,a7nff,False,4,5
a9wr-0.png,a9wr,a9wr,True,4,4
ab3t-0.png,ab3t,cb3t,False,3,4
abkn-0.png,abkn,aekn,False,3,4
ac0k2ac-0.png,ac0k2ac,ac0k2ac,True,7,7
acukt0vo-0.png,acukt0vo,acukt0vc,False,7,8
adjw-0.png,adjw,adjw,True,4,4
aettyxdl-0.png,aettyxdl,v2tkykdi,False,3,8
aeylheco-0.png,aeylheco,aeylxew,False,5,8
af5tfh-0.png,af5tfh,af5tfh,True,6,6
affv2-0.png,affv2,affv2,True,5,5
ag2hnuw4-0.png,ag2hnuw4,ae2wnuwv,False,5,8
ah9z-0.png,ah9z,ah9z,True,4,4
ahmw48r0-0.png,ahmw48r0,amwm,False,1,8
ahpho-0.png,ahpho,rttqtt0,False,0,5
ai6j7gu-0.png,ai6j7gu,aiel7gu,False,5,7
airp-0.png,airp,rzrpll,False,2,4
aiu0q3n5-0.png,aiu0q3n5,aiu0q3n5,True,8,8
aiwh-0.png,aiwh,azwr,False,2,4
aj0w0o-0.png,aj0w0o,alowoo,False,3,6
ajej-0.png,ajej,ajej,True,4,4
ajst-0.png,ajst,njsi,False,2,4
akc39-0.png,akc39,ckc39,False,4,5
akf8ol-0.png,akf8ol,al4f8ol,False,1,6
al0n8u7a-0.png,al0n8u7a,a10n8u7a,False,7,8
al5oidta-0.png,al5oidta,al5oidta,True,8,8
al9teh-0.png,al9teh,al9teh,True,6,6
alj0qd-0.png,alj0qd,alj0qd,True,6,6
am1jamnx-0.png,am1jamnx,aml2lljamnx,False,2,8
am3zutsp-0.png,am3zutsp,am3zutsp,True,8,8
ambcqo-0.png,ambcqo,ombcqo,False,5,6
angpr-0.png,angpr,angpr,True,5,5
aogwhj3y-0.png,aogwhj3y,aogwhj3y,True,8,8
aotaaj-0.png,aotaaj,actaaj,False,5,6
aova-0.png,aova,aova,True,4,4
ap7v1co5-0.png,ap7v1co5,ad7v1co5,False,7,8
apf9kx-0.png,apf9kx,aecohlx,False,1,6
apl94-0.png,apl94,apl94,True,5,5
aqq8-0.png,aqq8,aqo8,False,3,4
asdrpxpf-0.png,asdrpxpf,obdrpvpf,False,5,8
ati99er-0.png,ati99er,atiq9er,False,6,7
atwip0-0.png,atwip0,qtwip0,False,5,6
aumb-0.png,aumb,3ho,False,0,4
aup1v-0.png,aup1v,aup1v,True,5,5
awsb9h-0.png,awsb9h,awsbg8,False,4,6
axiy-0.png,axiy,rxiy,False,3,4
aybws-0.png,aybws,aybw5,False,4,5
azcl8sm-0.png,azcl8sm,azcl8s5m,False,6,7
b10cjyh5-0.png,b10cjyh5,bi0cjyh5,False,7,8
b30srp-0.png,b30srp,b3osrp,False,5,6
b359qg64-0.png,b359qg64,b359qg64,True,8,8
b37if3k-0.png,b37if3k,837if3k,False,6,7
b3okru3-0.png,b3okru3,b3okru3,True,7,7
b45vlav3-0.png,b45vlav3,b45vlav3,True,8,8
b4bo0u-0.png,b4bo0u,b4boou,False,5,6
b4dmm-0.png,b4dmm,bskaa,False,1,5
b4gvghd-0.png,b4gvghd,b4gughd,False,6,7
b842ks-0.png,b842ks,bg42ks,False,5,6
b9opk-0.png,b9opk,b9opk,True,5,5
bayvlbf-0.png,bayvlbf,dd0fldf,False,2,7
bc8nk-0.png,bc8nk,bc8nk,True,5,5
be1nxzo-0.png,be1nxzo,er3nnhz2,False,1,7
be5bvz-0.png,be5bvz,be5bvz,True,6,6
berxkmm-0.png,berxkmm,berxkmm,True,7,7
bf90d36-0.png,bf90d36,bfq0cec,False,3,7
bg2l-0.png,bg2l,bg2l,True,4,4
bgre1-0.png,bgre1,o9rel,False,2,5
bh8fm4-0.png,bh8fm4,bli86rn4l,False,1,6
bi4tclt-0.png,bi4tclt,liitell,False,3,7
bilfoyvf-0.png,bilfoyvf,88lf0vvf,False,4,8
bkgkg-0.png,bkgkg,bkeke,False,3,5
bksz4-0.png,bksz4,bksz4,True,5,5
ble2-0.png,ble2,ble2,True,4,4
bms2xok-0.png,bms2xok,bms2xck,False,6,7
bof0-0.png,bof0,8of0,False,3,4
borm8q-0.png,borm8q,b0rm8q,False,5,6
botts4p-0.png,botts4p,botts4p,True,7,7
bpc5hioe-0.png,bpc5hioe,bpc5tiioe,False,5,8
bpqy-0.png,bpqy,bpqy,True,4,4
br70-0.png,br70,bm0,False,1,4
bs8pvh-0.png,bs8pvh,bs8pvh,True,6,6
bsmh-0.png,bsmh,bsmh,True,4,4
btzh-0.png,btzh,btzh,True,4,4
bwkx-0.png,bwkx,bwkx,True,4,4
by0nq5-0.png,by0nq5,by0nq5,True,6,6
bzb9o8f7-0.png,bzb9o8f7,bz89o8f7,False,7,8
bzx-0.png,bzx,bzx,True,3,3
c0u7m-0.png,c0u7m,c0u7m,True,5,5
c1dq8-0.png,c1dq8,cldqb,False,3,5
c1ja0-0.png,c1ja0,c7ja0,False,4,5
c3mh-0.png,c3mh,c3mh,True,4,4
c56kq-0.png,c56kq,c56kq,True,5,5
c5lbod-0.png,c5lbod,c5lb0d,False,5,6
c61s-0.png,c61s,c615,False,3,4
c8egw6f-0.png,c8egw6f,c8egw6f,True,7,7
c8llpq3q-0.png,c8llpq3q,c8lipo3o,False,5,8
c9azl-0.png,c9azl,c9azl,True,5,5
cb0zfw-0.png,cb0zfw,cb0zfw,True,6,6
cc8am3d-0.png,cc8am3d,cc8am3d,True,7,7
ccd2k-0.png,ccd2k,ccd2lc,False,4,5
ccmk-0.png,ccmk,ccmk,True,4,4
ccphknh-0.png,ccphknh,ccphknh,True,7,7
cczqr7m-0.png,cczqr7m,cczqs7m,False,6,7
cd2h9-0.png,cd2h9,cd2k9,False,4,5
cd7zah-0.png,cd7zah,cd7zah,True,6,6
cdavw-0.png,cdavw,cdavw,True,5,5
cdlw-0.png,cdlw,ldiw,False,2,4
cell0l6c-0.png,cell0l6c,cell0l6c,True,8,8
cezc6r9-0.png,cezc6r9,cezc6r9,True,7,7
cfqgi-0.png,cfqgi,cfq6l,False,3,5
cg16-0.png,cg16,cg16,True,4,4
chle6v3-0.png,chle6v3,ctdle6v3,False,1,7
chs2l-0.png,chs2l,cil4i,False,1,5
ci2yg-0.png,ci2yg,clb4g,False,2,5
ci82-0.png,ci82,ci82,True,4,4
ck2pg9-0.png,ck2pg9,ckzpg4,False,4,6
ckowcc3w-0.png,ckowcc3w,ckcwccsw,False,6,8
ckxl-0.png,ckxl,ckxl,True,4,4
clc43-0.png,clc43,clc43,True,5,5
cle3tm-0.png,cle3tm,cl03im,False,4,6
clivi-0.png,clivi,clivi,True,5,5
cllxax-0.png,cllxax,cllxax,True,6,6
clsev-0.png,clsev,chcv,False,1,5
clzjhlz-0.png,clzjhlz,clzcji1lz,False,3,7
cnm7d0b-0.png,cnm7d0b,cnm7d0b,True,7,7
cnr0n-0.png,cnr0n,cnron,False,4,5
co6pmuf-0.png,co6pmuf,c06pmuf,False,6,7
cpkb0lun-0.png,cpkb0lun,cpkbolun,False,7,8
cpuanl-0.png,cpuanl,cpuanl,True,6,6
cq4xj-0.png,cq4xj,cq4xj,True,5,5
ctwvndf2-0.png,ctwvndf2,otwvndf2,False,7,8
ctyged6-0.png,ctyged6,ct42ed6,False,5,7
cukg-0.png,cukg,cukg,True,4,4
cuygj9-0.png,cuygj9,cu7gj1,False,4,6
cvlz-0.png,cvlz,cvia,False,2,4
cvrclgjk-0.png,cvrclgjk,cvrclgjk,True,8,8
cwtje-0.png,cwtje,ehde,False,0,5
cwwtxxdn-0.png,cwwtxxdn,cwwtxxon,False,7,8
cxttv-0.png,cxttv,cxttv,True,5,5
cy02lz06-0.png,cy02lz06,eyozlzoe,False,3,8
czffkx6k-0.png,czffkx6k,czffkk6k,False,7,8
d0ughk-0.png,d0ughk,dcuchk,False,4,6
d17ywl-0.png,d17ywl,0l1ywl,False,3,6
d1p4-0.png,d1p4,d7r4,False,2,4
d3badth-0.png,d3badth,d3bodxh,False,5,7
d4ag-0.png,d4ag,d4ag,True,4,4
d4ls-0.png,d4ls,d4l5,False,3,4
d5xs9bnn-0.png,d5xs9bnn,d5xs9bnn,True,8,8
d5y0-0.png,d5y0,d5y0,True,4,4
d6jceo-0.png,d6jceo,dl4cto,False,3,6
d6llogll-0.png,d6llogll,d6ll0gll,False,7,8
d7tnt-0.png,d7tnt,d7tnt,True,5,5
d9bb-0.png,d9bb,d9bb,True,4,4
d9dpyu-0.png,d9dpyu,d9dpyu,True,6,6
dbhfyd-0.png,dbhfyd,oahfxo,False,2,6
dbj0x5-0.png,dbj0x5,dtjoii5,False,2,6
dbs1ca45-0.png,dbs1ca45,db51ca45,False,7,8
ddq99w-0.png,ddq99w,ddq99w,True,6,6
dew2un6t-0.png,dew2un6t,dew2un6t,True,8,8
df4i-0.png,df4i,dvr4i,False,1,4
dfzr1-0.png,dfzr1,dfzr1,True,5,5
dhgx-0.png,dhgx,dksx,False,2,4
dhol0-0.png,dhol0,arciol0,False,0,5
difuege-0.png,difuege,difuege,True,7,7
diisew16-0.png,diisew16,diise5wi6,False,5,8
djvh-0.png,djvh,djvh,True,4,4
dkpffz3i-0.png,dkpffz3i,dkprrz3l,False,5,8
dl32zbu-0.png,dl32zbu,dl32zbu,True,7,7
dl8w71-0.png,dl8w71,dl8w7i,False,5,6
dlsvh5cr-0.png,dlsvh5cr,disvh5cr,False,7,8
dlu4-0.png,dlu4,dlu4,True,4,4
dm6ocdl-0.png,dm6ocdl,dm60cdl,False,6,7
dmvd-0.png,dmvd,dmvd,True,4,4
dnhr6-0.png,dnhr6,enhr6,False,4,5
dnstkc6-0.png,dnstkc6,dnstkc6,True,7,7
do05fv7a-0.png,do05fv7a,d0o5fv7a,False,6,8
dogbl-0.png,dogbl,dcgbl,False,4,5
dooeac1-0.png,dooeac1,dooeac1,True,7,7
dp8vc-0.png,dp8vc,dp8vc,True,5,5
dpsf5sd-0.png,dpsf5sd,dpsf5sd,True,7,7
dqd8-0.png,dqd8,dqd8,True,4,4
dr1f-0.png,dr1f,dr1f,True,4,4
dsgzv-0.png,dsgzv,ds6zv,False,4,5
dstb9ae-0.png,dstb9ae,05tb9ae,False,5,7
dt1mwp-0.png,dt1mwp,dt1rt1wp,False,3,6
dxyz-0.png,dxyz,0xyz,False,3,4
dydqsftd-0.png,dydqsftd,dydq5ftd,False,7,8
dyfbv-0.png,dyfbv,dlyfbv,False,1,5
dzc50dkp-0.png,dzc50dkp,dzc5qdkp,False,7,8
dzjzg-0.png,dzjzg,dzjzg,True,5,5
e00bl0u-0.png,e00bl0u,e00bl0u,True,7,7
e00wlndt-0.png,e00wlndt,e00wlndt,True,8,8
e2yb5pxs-0.png,e2yb5pxs,t20b5h85,False,3,8
e3zwtu-0.png,e3zwtu,e3zwtu,True,6,6
e6n2vwe-0.png,e6n2vwe,e6n2uwe,False,6,7
e6pbcz1k-0.png,e6pbcz1k,e6pbcz1k,True,8,8
e6ty48q-0.png,e6ty48q,e6ty4bq,False,6,7
e72avg8-0.png,e72avg8,e72avc8,False,6,7
e7r7op0-0.png,e7r7op0,k7ryopo,False,4,7
e8diuj9-0.png,e8diuj9,e8dcui9,False,5,7
e9gjyd6l-0.png,e9gjyd6l,e9gjyd6l,True,8,8
e9ho-0.png,e9ho,e9ho,True,4,4
eapsj-0.png,eapsj,eapsi,False,4,5
eaqhlka4-0.png,eaqhlka4,eaql7ika4,False,3,8
ecvjeott-0.png,ecvjeott,ecvjeoti,False,7,8
eeaveky-0.png,eeaveky,eeavekv,False,6,7
efzjeuuy-0.png,efzjeuuy,efzjeuuv,False,7,8
ehk38u-0.png,ehk38u,chrsz4,False,1,6
ehnskhzj-0.png,ehnskhzj,0hajllllzj,False,1,8
ejpc940k-0.png,ejpc940k,ejpcqh0k,False,6,8
ek0ky-0.png,ek0ky,ek0kv,False,4,5
elavx3-0.png,elavx3,elavx3,True,6,6
emvs-0.png,emvs,cmvs,False,3,4
eoivh-0.png,eoivh,eoivh,True,5,5
eq94jj-0.png,eq94jj,eq94jj,True,6,6
eq9vn3-0.png,eq9vn3,eq9vn3,True,6,6
eqenl-0.png,eqenl,eqenl,True,5,5
eqyl-0.png,eqyl,eqyi,False,3,4
ermoo4-0.png,ermoo4,erlhoc4,False,3,6
es1kt-0.png,es1kt,e51kt,False,4,5
esay1v9-0.png,esay1v9,esay1uq,False,5,7
essl-0.png,essl,essl,True,4,4
etfjev-0.png,etfjev,etfjev,True,6,6
euup-0.png,euup,cuup,False,3,4
evk9e1aa-0.png,evk9e1aa,evk9e1aa,True,8,8
ew2ll-0.png,ew2ll,evzil,False,2,5
ewikf-0.png,ewikf,ewikf,True,5,5
ex2xa-0.png,ex2xa,ex2xa,True,5,5
exig-0.png,exig,exig,True,4,4
exz3r1y4-0.png,exz3r1y4,exz3r1y4,True,8,8
exz3zl-0.png,exz3zl,exz3zl,True,6,6
ey72-0.png,ey72,ey72,True,4,4
eyk2zn9l-0.png,eyk2zn9l,cykzzn9l,False,6,8
eyqul0-0.png,eyqul0,eyqulc,False,5,6
ez5h-0.png,ez5h,ez5h,True,4,4
eznvbmw-0.png,eznvbmw,eznvbmw,True,7,7
f149-0.png,f149,f149,True,4,4
f18eic-0.png,f18eic,fl8elc,False,4,6
f1h0-0.png,f1h0,i1h0,False,3,4
f1r4t-0.png,f1r4t,f1r4t,True,5,5
f2dmz-0.png,f2dmz,f20mz,False,4,5
f3m80-0.png,f3m80,f3m80,True,5,5
f40duv-0.png,f40duv,f40dllv,False,4,6
f48b3-0.png,f48b3,f46p3,False,3,5
f48o-0.png,f48o,f48c,False,3,4
f49sgark-0.png,f49sgark,f49sgark,True,8,8
f5e9-0.png,f5e9,fseg,False,2,4
f5rf7a9-0.png,f5rf7a9,t5n4t2al9,False,1,7
f6554-0.png,f6554,f6554,True,5,5
f68xqlqk-0.png,f68xqlqk,f68kqlqk,False,7,8
f73kv-0.png,f73kv,f73kv,True,5,5
f95n2fh-0.png,f95n2fh,f9sn2fh,False,6,7
f9e4h7-0.png,f9e4h7,f8e4h7,False,5,6
fazgm-0.png,fazgm,faz6m,False,4,5
fd1cwfhl-0.png,fd1cwfhl,rcila2rhl,False,0,8
fdb0-0.png,fdb0,fdc0,False,3,4
ff9w4m3-0.png,ff9w4m3,ff9wttnl3,False,4,7
ffeuj49-0.png,ffeuj49,gfe034q,False,3,7
ffzhl-0.png,ffzhl,ggzekl,False,1,5
fgww-0.png,fgww,fgww,True,4,4
fhjk-0.png,fhjk,fhjk,True,4,4
fkcd6c-0.png,fkcd6c,fkcd6c,True,6,6
fkzdxrta-0.png,fkzdxrta,ikzdxria,False,6,8
fl725xft-0.png,fl725xft,fk7zixf7,False,4,8
fmxc-0.png,fmxc,gnha,False,0,4
fna1yfad-0.png,fna1yfad,fna1yfad,True,8,8
fnbe5l-0.png,fnbe5l,flblsl,False,3,6
fni3o-0.png,fni3o,fni3o,True,5,5
fnszj-0.png,fnszj,fa5z1,False,2,5
fojc5-0.png,fojc5,fojc5,True,5,5
fooaly-0.png,fooaly,f008ly,False,3,6
fp3l8gy-0.png,fp3l8gy,fp3l88y,False,6,7
frf4-0.png,frf4,frf4,True,4,4
frg4r-0.png,frg4r,frg4c,False,4,5
fuk189-0.png,fuk189,fuk784,False,4,6
fukr6x06-0.png,fukr6x06,fukr6x06,True,8,8
fw652-0.png,fw652,fw65z,False,4,5
fx8w6-0.png,fx8w6,fx8lll6,False,3,5
fxakx8-0.png,fxakx8,fxakx8,True,6,6
fxb3wssu-0.png,fxb3wssu,fxb3wssu,True,8,8
fxy5kcx-0.png,fxy5kcx,fxy55kcx,False,4,7
fygzfbbv-0.png,fygzfbbv,fy6zfbbv,False,7,8
fyhq8-0.png,fyhq8,f4hq8,False,4,5
fyqrwuqw-0.png,fyqrwuqw,fyqrwuqw,True,8,8
fzgwqo-0.png,fzgwqo,fzgwq0,False,5,6
fzr6zx-0.png,fzr6zx,fzr6zx,True,6,6
g0atmsxc-0.png,g0atmsxc,0oazmsxc,False,5,8
g0lfj-0.png,g0lfj,80lfj,False,4,5
g0ml0-0.png,g0ml0,g0ml0,True,5,5
g0y30-0.png,g0y30,q0y30,False,4,5
g1qy8-0.png,g1qy8,gzqy8,False,4,5
g1sj8c-0.png,g1sj8c,0z6j8c,False,3,6
g1zxvopk-0.png,g1zxvopk,g1zxv0pk,False,7,8
g2d389y-0.png,g2d389y,8ada82,False,2,7
g399jxe2-0.png,g399jxe2,g3gwxe2,False,2,8
g3eoac0n-0.png,g3eoac0n,g3eoac0n,True,8,8
g4pu-0.png,g4pu,g4pu,True,4,4
g50tnn-0.png,g50tnn,g50tnn,True,6,6
g9lyglwj-0.png,g9lyglwj,eglyelwj,False,5,8
gatwbcv-0.png,gatwbcv,gatwbcv,True,7,7
gaux8s-0.png,gaux8s,gaux8s,True,6,6
gbm3k-0.png,gbm3k,gbm3k,True,5,5
gbypds-0.png,gbypds,gbypds,True,6,6
gc95-0.png,gc95,gc95,True,4,4
gczrlsen-0.png,gczrlsen,gczrl5en,False,7,8
gdg7h-0.png,gdg7h,gdg7h,True,5,5
gdhkyad-0.png,gdhkyad,g0hhy88,False,3,7
gdqlmdlp-0.png,gdqlmdlp,gdqlmdlp,True,8,8
ge5tdvi-0.png,ge5tdvi,ae5tdvi,False,6,7
gh2l0y-0.png,gh2l0y,gh2l0y,True,6,6
ghdb-0.png,ghdb,glldb,False,1,4
ghellnvl-0.png,ghellnvl,gt1ellnvl,False,2,8
gj8s-0.png,gj8s,4iqs,False,1,4
gjj6pj-0.png,gjj6pj,ccmd,False,0,6
gk9zgds-0.png,gk9zgds,gkgzgd5,False,5,7
glsq6wv-0.png,glsq6wv,glsq6wv,True,7,7
gm5klt6-0.png,gm5klt6,gm5klt6,True,7,7
gmlevzei-0.png,gmlevzei,cmlevzel,False,6,8
gmqv9-0.png,gmqv9,gmqv9,True,5,5
go2lwcm-0.png,go2lwcm,go2lwcm,True,7,7
godllyl-0.png,godllyl,godlllyl,False,5,7
gq9od-0.png,gq9od,gq9od,True,5,5
gqbmo-0.png,gqbmo,jabne,False,1,5
gqyue2-0.png,gqyue2,gqyue2,True,6,6
gr8ac-0.png,gr8ac,gr8ac,True,5,5
guvl-0.png,guvl,gvvl,False,3,4
gw3l-0.png,gw3l,fw3l,False,3,4
gwbjep-0.png,gwbjep,gwbjep,True,6,6
gxlhdi-0.png,gxlhdi,gxlhdi,True,6,6
gyhk2kgp-0.png,gyhk2kgp,gyhk2kep,False,7,8
gzwi3-0.png,gzwi3,gzwl3,False,4,5
h00u-0.png,h00u,h00u,True,4,4
h08pn-0.png,h08pn,h08pn,True,5,5
h0n14-0.png,h0n14,h0n14,True,5,5
h1ytmt-0.png,h1ytmt,lc1jcytrc1cc7t,False,0,6
h2vr7-0.png,h2vr7,h2vr7,True,5,5
h4f77tdw-0.png,h4f77tdw,hl9k74ztdw,False,2,8
h4titb0-0.png,h4titb0,h4tltb0,False,6,7
h50769lw-0.png,h50769lw,h50769lw,True,8,8
h6dtd-0.png,h6dtd,hedbd,False,3,5
h6o7n-0.png,h6o7n,h601n,False,3,5
h7f9-0.png,h7f9,h7f9,True,4,4
h8tg-0.png,h8tg,h8tg,True,4,4
hagreh-0.png,hagreh,hagrch,False,5,6
ham46lpd-0.png,ham46lpd,ham46lpd,True,8,8
haps2-0.png,haps2,haps2,True,5,5
hb5fz-0.png,hb5fz,hb5f2,False,4,5
hbll9-0.png,hbll9,hbll9,True,5,5
hc5rx39-0.png,hc5rx39,hc5rx3g,False,6,7
hc8jk3-0.png,hc8jk3,ithjk2,False,2,6
hclv7-0.png,hclv7,ljcly7,False,0,5
hcwgu-0.png,hcwgu,hl7wgu,False,1,5
he7grud-0.png,he7grud,he7grup,False,6,7
hetibp-0.png,hetibp,helidp,False,4,6
hibi-0.png,hibi,i1i11i,False,0,4
hj5ms-0.png,hj5ms,hj5ms,True,5,5
hkmy29-0.png,hkmy29,hkmy29,True,6,6
hl79-0.png,hl79,ku9,False,0,4
hljv6-0.png,hljv6,riioo,False,0,5
hm5osaq-0.png,hm5osaq,hmsoar7,False,3,7
hnns4-0.png,hnns4,hnns4,True,5,5
ho6v2tsw-0.png,ho6v2tsw,hc6u2tsw,False,6,8
hptym6-0.png,hptym6,xp7yz6,False,3,6
hqo6slvr-0.png,hqo6slvr,hql6slvr,False,7,8
hrdksy8-0.png,hrdksy8,hrdksy8,True,7,7
hsb1tie-0.png,hsb1tie,llsb1tie,False,0,7
hsnd7h7-0.png,hsnd7h7,hsnd7hnl,False,6,7
huifd-0.png,huifd,hulfd,False,4,5
hvch2er7-0.png,hvch2er7,hucheerq,False,5,8
hvgp-0.png,hvgp,hv6p,False,3,4
hvj6wg-0.png,hvj6wg,hvrlmg,False,3,6
hvk6-0.png,hvk6,hvk8,False,3,4
hw6ta6-0.png,hw6ta6,hn6ta6,False,5,6
hwev766-0.png,hwev766,hwev766,True,7,7
hxtahp3-0.png,hxtahp3,hxtahp3,True,7,7
hy850xkl-0.png,hy850xkl,hy85oxkl,False,7,8
hyj870q-0.png,hyj870q,hyj870q,True,7,7
hynvxdz-0.png,hynvxdz,hxrvxwz,False,4,7
hyp3tvwt-0.png,hyp3tvwt,hyp3tvwt,True,8,8
i1lkkg-0.png,i1lkkg,iilkkf,False,4,6
i3ijtc-0.png,i3ijtc,i3ijtc,True,6,6
i3jpjs-0.png,i3jpjs,i3jpj5s,False,5,6
i3reuje-0.png,i3reuje,zsrezcfe,False,2,7
i5aa1-0.png,i5aa1,lsli1,False,1,5
i5kd0omr-0.png,i5kd0omr,i5kdd0mr,False,6,8
i7hqc7-0.png,i7hqc7,i7h4c7,False,5,6
i9dhn60-0.png,i9dhn60,lgohn6o,False,3,7
i9n9a-0.png,i9n9a,l9n8a,False,3,5
ib7372l-0.png,ib7372l,lb7z12l,False,4,7
ibkmxh-0.png,ibkmxh,ibkmxh,True,6,6
iebwyn-0.png,iebwyn,iobwyn,False,5,6
igefs-0.png,igefs,igef5,False,4,5
ighh4lc-0.png,ighh4lc,i9hh4lc,False,6,7
igmy-0.png,igmy,5lymu,False,0,4
igvz5gc6-0.png,igvz5gc6,igvz5gc6,True,8,8
ih616-0.png,ih616,it7616,False,1,5
il680q15-0.png,il680q15,ice807a6,False,3,8
ilmlq-0.png,ilmlq,ilmlq,True,5,5
ilq9a-0.png,ilq9a,ilq9a,True,5,5
ilw0sni-0.png,ilw0sni,ilw0sn,False,6,7
imetse6c-0.png,imetse6c,imetsecc,False,7,8
imike663-0.png,imike663,lnllpg64,False,1,8
iml4loq-0.png,iml4loq,fml4lo4,False,5,7
inb7g-0.png,inb7g,inb7g,True,5,5
infph-0.png,infph,lnfph,False,4,5
inrjbf6-0.png,inrjbf6,lnrv8r6,False,3,7
io8w8-0.png,io8w8,l08w8,False,3,5
ipavuik-0.png,ipavuik,ipavuik,True,7,7
ipqyqd-0.png,ipqyqd,ipqyqd,True,6,6
iq0bjxdg-0.png,iq0bjxdg,iq0bjxdg,True,8,8
iq1t40-0.png,iq1t40,lq7yf0,False,2,6
iqawpl-0.png,iqawpl,iqawpi,False,5,6
irl9u9xz-0.png,irl9u9xz,irl9u9xz,True,8,8
iskg4-0.png,iskg4,iskg4,True,5,5
isvu-0.png,isvu,bw,False,0,4
it99jw8-0.png,it99jw8,lt99jw8,False,6,7
iu0q5-0.png,iu0q5,illi0q5,False,1,5
iuei9-0.png,iuei9,iueig,False,4,5
ivkgbwc-0.png,ivkgbwc,ivkgbw0,False,6,7
iw8j-0.png,iw8j,iw8j,True,4,4
iwbeu-0.png,iwbeu,1wbeu,False,4,5
iwpf9p-0.png,iwpf9p,iwpf9p,True,6,6
j1er1x92-0.png,j1er1x92,j1er7x92,False,7,8
j1o6yr9-0.png,j1o6yr9,j1o6yr9,True,7,7
j227gma8-0.png,j227gma8,mwm,False,0,8
j6g1a0gw-0.png,j6g1a0gw,j6g1a0gw,True,8,8
j6gc2u3-0.png,j6gc2u3,je9ceuw,False,3,7
j6q0mhv-0.png,j6q0mhv,j6q0rritiv,False,4,7
j6q31-0.png,j6q31,j6q31,True,5,5
